img,text,model,prompt,img_id
./JPEG_Dataset/64.jpeg,"```plaintext
Cholesterol 0mg 0%
Sodium 140mg 6%
Total Carbohydrate 19g 6%
Dietary Fiber 2g 7%
Total Sugars 2g
Includes 2g Added Sugars 4%
Protein 2g
Vitamin D 0mcg 0%
Calcium 10mg 0%
Iron 0.6mg 2%
Potassium 90mg 0%

The % Daily Value (DV) tells you how much a nutrient in a serving of food contributes to a daily diet. 2,000 calories a day is used for general nutrition advice.

INGREDIENTS: WHOLE CORN, SUNFLOWER AND/OR CANOLA OIL, WHOLE WHEAT, BROWN RICE FLOUR, WHOLE OAT FLOUR, SUGAR,TOMATO POWDER, SALT, CHEDDAR CHEESE (MILK, CHEESE CULTURES, SALT, ENZYMES), MALTODEXTRIN (MADE FROM CORN), ROMANO CHEESE (PART-SKIM COW'S MILK, CHEESE CULTURES, SALT, ENZYMES), WHEY PROTEIN CONCENTRATE, DEXTROSE, BUTTERMILK, ONION POWDER, WHEY, YEAST EXTRACT, MALTODEXTRIN (MADE FROM CORN), ROMANO CHEESE (PART-SKIM COW'S MILK, CHEESE CULTURES, SALT, ENZYMES), WHEY PROTEIN CONCENTRATE, NATURAL FLAVORS, CORN OIL, SPICES (INCLUDING JALAPEÑO PEPPER), CITRIC ACID, PAPRIKA EXTRACTS, AND LACTIC ACID.
CONTAINS MILK AND WHEAT INGREDIENTS.

FRITO-LAY, INC.
PLANO, TX 75024-4099
SUNCHIPS and the Chip
Configuration are registered
trademarks owned by
Frito-Lay North America, Inc. © 2015
```",gpt-4-vision-preview,I took a picture of the back of the product. Can you extract text from the image and return it in the OCR model's text label format? Your response should only contain the extracted text label.,64
./JPEG_Dataset/65.jpeg,"```plaintext
Total Fat 0g
Saturated Fat 0.5g 3%
Trans Fat 0g
Cholesterol 0mg 0%
Sodium 65mg 3%
Total Carbohydrate 20g 7%
Dietary Fiber less than 1g 3%
Total Sugars 12g
Includes 12g Added Sugars 24%
Protein less than 1g

Vitamin D 0mcg 0%
Calcium 0mg 0%
Iron 0.3mg 0%
Potassium 30mg 0%

* The % Daily Value (DV) tells you how much a nutrient
in a serving of food contributes to a daily diet. 2,000
calories a day is used for general nutrition advice.

INGREDIENTS: SUGAR, POPCORN, CANOLA OIL, CORN
SYRUP, AND LESS THAN 2% OF COCOA (PROCESSED
WITH ALKALI), NATURAL FLAVORS, SALT, SOY LECITHIN,
GUM ACACIA, MILK, MALTODEXTRIN (MADE FROM CORN),
BUTTERMILK, COCOA BUTTER, CREAM, MEDIUM CHAIN
TRIGLYCERIDES, MONO- AND DIGLYCERIDES OF FATTY
ACIDS, ROSEMARY EXTRACT (ANTIOXIDANT), AND
ASCORBIC ACID (ANTIOXIDANT).

CONTAINS MILK AND SOY INGREDIENTS.

MADE ON EQUIPMENT THAT MAKES PRODUCTS
CONTAINING PEANUTS AND TREE NUTS.

MANUFACTURED FOR
SMARTFOODS, INC.
PLANO, TX 75024-4099

©2023 SMARTFOODS, INC.
```",gpt-4-vision-preview,I took a picture of the back of the product. Can you extract text from the image and return it in the OCR model's text label format? Your response should only contain the extracted text label.,65
./JPEG_Dataset/66.jpeg,"```plaintext
Total Fat 6g 8%
Saturated Fat 0.5g 3%
Trans Fat 0g 0%
Cholesterol 0mg 0%
Sodium 65mg 3%
Total Carbohydrate 20g 7%
Dietary Fiber less than 1g 3%
Total Sugars 12g
Includes 12g Added Sugars 24%
Protein less than 1g
Vitamin D 0mcg 0%
Calcium 0mg 0%
Iron 0.3mg 2%
Potassium 30mg 0%

* The % Daily Value (DV) tells you how much a nutrient
in a serving of food contributes to a daily diet. 2,000
calories a day is used for general nutrition advice.

INGREDIENTS: SUGAR, POPCORN, CANOLA OIL, CORN
SYRUP, AND LESS THAN 2% OF COCOA (PROCESSED
WITH ALKALI), NATURAL FLAVORS, SALT, SOY LECITHIN,
GUM ACACIA, MILK, MALTODEXTRIN (MADE FROM CORN),
BUTTERMILK, COCOA BUTTER, CREAM, MEDIUM CHAIN
TRIGLYCERIDES, MONO- AND DIGLYCERIDES OF FATTY
ACIDS, ROSEMARY EXTRACT (ANTIOXIDANT), AND
ASCORBIC ACID (ANTIOXIDANT).
CONTAINS MILK AND SOY INGREDIENTS.

MADE ON EQUIPMENT THAT MAKES PRODUCTS
CONTAINING PEANUTS AND TREE NUTS.

MANUFACTURED FOR
SMARTFOODS, INC.
PLANO, TX 75024-4099
©2023 SMARTFOODS, INC.
```",gpt-4-vision-preview,I took a picture of the back of the product. Can you extract text from the image and return it in the OCR model's text label format? Your response should only contain the extracted text label.,66
./JPEG_Dataset/67.jpeg,"```
Protein 2g 5%
Vitamin D 0mcg 0% 0mcg 0%
Calcium 10mg 0% 20mg 0%
Iron 0.5mg 2% 1.4mg 6%
Potassium 340mg 6% 900mg 15%
Vitamin C 6% 15%

* The % Daily Value (DV) tells you how much a nutrient in a serving of
food contributes to a daily diet. 2,000 calories a day is used for
general nutrition advice.

INGREDIENTS: POTATOES, VEGETABLE OIL (CANOLA,
CORN, SOYBEAN, AND/OR SUNFLOWER OIL),
MALTODEXTRIN (MADE FROM CORN), SALT, SUGAR,
ONION POWDER, MONOSODIUM GLUTAMATE, DEXTROSE,
HYDROLYZED CORN PROTEIN, POTASSIUM SALT, GARLIC
POWDER, AND NATURAL FLAVORS.

FRITO-LAY, INC.
PLANO, TX 75024-4099
© 2023 FRITO-LAY NORTH AMERICA, INC.
```",gpt-4-vision-preview,I took a picture of the back of the product. Can you extract text from the image and return it in the OCR model's text label format? Your response should only contain the extracted text label.,67
./JPEG_Dataset/68.jpeg,"```plaintext
- Fat 1g 1%
Cholesterol 0mg 0%
Sodium 170mg 7% 440mg 19%
Total Carb. 15g 6% 40g 13%
Dietary Fiber 1g 5% 4g 15%
Total Sugars <1g 2g
Protein 2g 4g

Vitamin D 0mcg 0% 0mcg 0%
Calcium 10mg 0% 20mg 0%
Iron 0.6mg 2% 1.5mg 8%
Potassium 350mg 6% 920mg 15%
Vitamin C 6% 15%

Not a significant source of added sugars.

* The % Daily Value (DV) tells you how much a nutrient in a serving of
food contributes to a daily diet. 2,000 calories a day is used for
general nutrition advice.

INGREDIENTS: POTATOES, VEGETABLE OIL (CANOLA,
CORN, SOYBEAN, AND/OR SUNFLOWER OIL), AND SALT.

FRITO-LAY, INC.
PLANO, TX 75024-4099

© FRITO-LAY NORTH AMERICA, INC.
```",gpt-4-vision-preview,I took a picture of the back of the product. Can you extract text from the image and return it in the OCR model's text label format? Your response should only contain the extracted text label.,68
./JPEG_Dataset/69.jpeg,"```
Not a significant source of added sugars.

* The % Daily Value (DV) tells you how much a nutrient in a serving of food contributes to a daily diet. 2,000 calories a day is used for general nutrition advice.

INGREDIENTS: POTATOES, VEGETABLE OIL (CANOLA, CORN, SOYBEAN, AND/OR SUNFLOWER OIL), MALTODEXTRIN (MADE FROM CORN), SALT, WHEY, CHEDDAR CHEESE (MILK, CHEESE CULTURES, SALT, ENZYMES), ONION POWDER, MONOSODIUM GLUTAMATE, NATURAL AND ARTIFICIAL FLAVORS, BUTTERMILK, SOUR CREAM (CULTURED CREAM, SKIM MILK, LACTOSE, BUTTER (CREAM, SALT), SODIUM CASEINATE, YEAST EXTRACT, CITRIC ACID, SKIM MILK, BLUE CHEESE (MILK, CHEESE CULTURES, SALT, ENZYMES), LACTIC ACID, GARLIC POWDER, ARTIFICIAL COLOR (YELLOW 6, YELLOW 5), WHEY PROTEIN ISOLATE, AND MILK PROTEIN CONCENTRATE.

CONTAINS MILK INGREDIENTS.

FRITO-LAY, INC.
PLANO, TX 75024-4099
©2015 FRITO-LAY NORTH AMERICA, INC.
```",gpt-4-vision-preview,I took a picture of the back of the product. Can you extract text from the image and return it in the OCR model's text label format? Your response should only contain the extracted text label.,69
./JPEG_Dataset/70.jpeg,"```
Not a significant source of added sugars.
* The % Daily Value (DV) tells you how much a nutrient
in a serving of food contributes to a daily diet. 2,000
calories a day is used for general nutrition advice.

INGREDIENTS: ENRICHED CORN MEAL (CORN MEAL, FERROUS SULFATE, NIACIN, 
THIAMIN MONONITRATE, RIBOFLAVIN, FOLIC ACID), VEGETABLE OIL (CORN, CANOLA, AND/OR
SUNFLOWER OIL), MALTODEXTRIN (MADE FROM CORN), AND LESS THAN 2% OF GARLIC
POWDER, HOT SAUCE (AGED CAYENNE RED PEPPERS, VINEGAR, SALT, GARLIC), POTASSIUM
CHLORIDE, SALT, SPICES, SOUR CREAM (CREAM, SKIM MILK, CULTURES), SUGAR,
MONOSODIUM GLUTAMATE, CHILI PEPPER, ONION POWDER, NATURAL FLAVORS, YEAST
EXTRACT, SODIUM DIACETATE, CITRIC ACID, ARTIFICIAL COLOR (RED 40 LAKE, YELLOW 6 LAKE, 
YELLOW 5 LAKE, BLUE 1 LAKE), CHEDDAR CHEESE (MILK AND CREAM, CHEESE CULTURE, SALT, 
ANNATTO), SWISS CHEESE (MILK AND CREAM, CHEESE CULTURE, SALT, ENZYMES), WHEY PROTEIN 
CONCENTRATE, WHEY, MALTODEXTRIN, BUTTERMILK, NATURAL GUAIAC GUM, WHEY PROTEIN 
CONCENTRATE, CANOLA OIL, GARLIC POWDER, SODIUM CASEINATE.

CONTAINS MILK INGREDIENTS.

FRITO-LAY, INC.
PLANO, TX 75024-4099
© 2023 FRITO-LAY
NORTH AMERICA, INC.
```",gpt-4-vision-preview,I took a picture of the back of the product. Can you extract text from the image and return it in the OCR model's text label format? Your response should only contain the extracted text label.,70
./JPEG_Dataset/71.jpeg,"```
Total Carbohydrate 16g 3%
Dietary Fiber less than 1g
Total Sugars less than 1g
Protein 2g
Vitamin D 0mcg 0%
Calcium 10mg 2%
Iron 0.6mg 2%
Potassium 130mg 2%
Not a significant source of added sugars.
*The % Daily Value (DV) tells you how much a nutrient
in a serving of food contributes to a daily diet. 2,000
calories a day is used for general nutrition advice.
INGREDIENTS: ENRICHED CORN MEAL (CORN MEAL, FERROUS SULFATE, NIACIN,
THIAMINE MONONITRATE, RIBOFLAVIN, AND FOLIC ACID), VEGETABLE OIL (CORN,
CANOLA, AND/OR SUNFLOWER OIL), MALTODEXTRIN (MADE FROM CORN), AND LESS THAN 2% OF THE FOLLOWING: SALT, SUGAR,
MONOSODIUM GLUTAMATE, FRUCTOSE, SODIUM DIACETATE, SOY SAUCE (SOYBEAN, WHEAT, SALT), CHEDDAR CHEESE (MILK, CHEESE CULTURES, SALT, ENZYMES),
ONION POWDER, CORN STARCH, BUTTERMILK, ROMANO CHEESE (PART-SKIM COW'S MILK, CHEESE CULTURES, SALT, ENZYMES), WHEY, WHEY PROTEIN CONCENTRATE,
GARLIC POWDER, NATURAL AND ARTIFICIAL FLAVOR, DEXTROSE, TOMATO POWDER, SPICES, LACTOSE, SODIUM CASEINATE, CITRIC ACID, SUGAR, SALT, WHEY, CHEESE CULTURES,
SOUR CREAM (CULTURED CREAM, SKIM MILK), ARTIFICIAL COLOR (INCLUDING YELLOW 6, YELLOW 5, AND RED 40), SKIM MILK, WHEY PROTEIN CONCENTRATE, GARLIC POWDER,
MALTODEXTRIN, SPICES, SAFFLOWER OIL, GREEN PEPPER POWDER, NATURAL FLAVORS, YEAST EXTRACT, LACTIC ACID, CALCIUM LACTATE, DISODIUM INOSINATE AND DISODIUM GUANYLATE,
CORN SYRUP SOLIDS, LIME JUICE, WHEAT STARCH.
CONTAINS MILK, WHEAT INGREDIENTS.
FRITO-LAY, INC.
PLANO, TX 75024-4099
© 2023 FRITO-LAY
NORTH AMERICA, INC.
```
",gpt-4-vision-preview,I took a picture of the back of the product. Can you extract text from the image and return it in the OCR model's text label format? Your response should only contain the extracted text label.,71
./JPEG_Dataset/72.jpeg,"```
Total Carbohydrate 25g 11%
Dietary Fiber 1g 4%
Total Sugars 2g
Incl. Added Sugars 2g 4%
Protein 2g
Vitamin D 0mcg 0%
Calcium 12mg 0%
Iron 0.4mg 2%
Potassium 320mg 6%

*The % Daily Value (DV) tells you how much a nutrient in a serving of
food contributes to a daily diet. 2,000 calories a day is used for general
nutrition advice.

INGREDIENTS: Potatoes, vegetable oil (may contain one or more of the following:
canola, corn, cottonseed, soybean, sunflower), bbq cheddar seasoning (sugar,
dextrose, cheddar cheese powder [cultured milk, salt, enzymes], salt, whey powder,
monosodium glutamate, onion powder, paprika, buttermilk powder, butter [cream,
lactic acid], disodium phosphate, natural & artificial flavor, FD&C yellow #5, FD&C
yellow #6, malic acid, spice, disodium guanylate, disodium inosinate, annatto extract
for color, spice and coloring [contains turmeric], salt.

CONTAINS: MILK

Contains a bioengineered food ingredient.

DISTRIBUTED BY:
RAP SNACKS INC.
153 E Flagler St
#600
Miami, FL 33131
Email: customerservice@rapsnacks.net
Twitter: RapSnacksNow
Instagram: OfficialRapSnacks
```",gpt-4-vision-preview,I took a picture of the back of the product. Can you extract text from the image and return it in the OCR model's text label format? Your response should only contain the extracted text label.,72
./JPEG_Dataset/73.jpeg,"```
Total Carbohydrate 16g 6%
Dietary Fiber 1g 4%
Total Sugars 2g
Inc Added Sugars 2g 4%
Prote 2g 4%
Vitamin D 0mcg 0%
Calcium 12mg 0%
Iron 0.4mg 2%
Potassium 320mg 6%
*The % Daily Value (DV) tells you how much a nutrient in a serving of
food contributes to a daily diet. 2,000 calories a day is used for general nutrition advice.
INGREDIENTS: Potatoes, vegetable oil (may contain one or more of the following:
canola, corn, cottonseed, soybean, sunflower), bbq cheddar seasoning (sugar,
dextrose, cheddar cheese powder [cultured milk, salt, enzymes], salt, whey powder,
monosodium glutamate, onion powder, paprika, buttermilk powder, butter [cream,
lactic acid], disodium phosphate, natural & artificial flavor, FD&C yellow #5, FD&C
yellow #6, malic acid, spice, disodium guanylate, disodium inosinate, annatto extract
for color, spice and coloring [contains turmeric]), salt.
CONTAINS: MILK
Contains a bioengineered food ingredient.

DISTRIBUTED BY:
RAP SNACKS INC.
153 E Flagler St
#600
Miami, FL 33131
Email: customerservice@rapsnacks.net
Twitter: RapSnacksNow
Instagram: OfficialRapSnacks
```
",gpt-4-vision-preview,I took a picture of the back of the product. Can you extract text from the image and return it in the OCR model's text label format? Your response should only contain the extracted text label.,73
./JPEG_Dataset/74.jpeg,"```
Calories 150 600
Total Fat 12g 18% 48g 62%
Saturated Fat 2g 15% 10g 50%
Trans Fat 0g
Polyunsaturated Fat 2g
Monounsaturated Fat 8g
Cholesterol 0mg 0% 0mg 0%
Sodium 5mg 0% 20mg 1%
Total Carb. 10g 3% 40g 15%
Dietary Fiber <1g 4% 4g 14%
Total Sugars 2g
Incl. Added Sugars 0g 0% 0g 0%
Protein 5g
Vitamin D 0mcg 0% 0mcg 0%
Calcium 20mg 2% 80mg 6%
Iron 2mg 11% 8mg 44%
Potassium 190mg 4% 760mg 16%
*The % Daily Value (DV) tells you how much a nutrient in a serving of food contributes to a daily diet. 2,000 calories a day is used for general nutrition advice.

INGREDIENTS: Cashews, Vegetable Oil (Canola and/or Sunflower), Salt, Whey, Vinegar Powder (Maltodextrin, Modified Food Starch, White Distilled Vinegar), Dextrose, Dehydrated Onion, Natural Flavors, Dehydrated Garlic, Citric Acid, Disodium Inosinate and Guanylate, Spice, Xanthan Gum.
CONTAINS: CASHEWS, MILK.

May contain occasional nut shell pieces.

Manufactured on equipment shared with Milk, Soy, Wheat, Tree Nuts (Almond, Brazil Nut, Cashew, Coconut, Macadamia Nut, Pecan, Pistachio, Walnut), Peanut. Corn, Sunflower and Pumpkin Seeds.

Cashews are a product of Vietnam, India & Brazil.
```",gpt-4-vision-preview,I took a picture of the back of the product. Can you extract text from the image and return it in the OCR model's text label format? Your response should only contain the extracted text label.,74
./JPEG_Dataset/75.jpeg,"INGREDIENTS: PEANUT BUTTER (ROASTED PEANUTS, SUGAR, HYDROGENATED VEGETABLE OIL (CANOLA, COTTONSEED, AND/OR SOYBEAN OIL), SALT, MOLASSES), ENRICHED FLOUR (BLEACHED WHEAT FLOUR, NIACIN, REDUCED IRON, THIAMIN MONONITRATE, RIBOFLAVIN, FOLIC ACID), SUGAR, HIGH FRUCTOSE CORN SYRUP, VEGETABLE SHORTENING (PALM AND CANOLA OIL [WITH TBHQ TO PRESERVE FRESHNESS]), AND LESS THAN 2% OF THE FOLLOWING: EGGS, LEAVENING (BAKING SODA, SALT, FRUCTOSE, MODIFIED CORN STARCH, ARTIFICIAL FLAVOR, AND CARAMEL COLOR. 
CONTAINS PEANUT, WHEAT, AND EGG INGREDIENTS.

Allergy Information: Made on equipment that makes products containing tree nuts.

FRITO-LAY, INC.
PLANO, TX 75024-4099
© 2008 FRITO-LAY
NORTH AMERICA, INC.",gpt-4-vision-preview,I took a picture of the back of the product. Can you extract text from the image and return it in the OCR model's text label format? Your response should only contain the extracted text label.,75
./JPEG_Dataset/76.jpeg,"```
INGREDIENTS: ENRICHED FLOUR (BLEACHED WHEAT FLOUR, NIACIN, REDUCED IRON, THIAMIN MONONITRATE, RIBOFLAVIN, FOLIC ACID), VEGETABLE SHORTENING (PALM OIL, CANOLA OIL [WITH TBHQ TO PRESERVE FRESHNESS]), ROLLED OATS, RAISINS, HIGH FRUCTOSE CORN SYRUP, SUGAR, RAISIN PASTE, FRUCTOSE, DEXTROSE, AND LESS THAN 2% OF THE FOLLOWING: LEAVENING (BAKING SODA, CALCIUM PHOSPHATE), EGGS, MOLASSES, MODIFIED CORN STARCH, SALT, MALT EXTRACT, CORN SYRUP, CINNAMON, ARTIFICIAL FLAVORS, CARAMEL COLOR, ALLSPICE, AND CALCIUM PROPIONATE (PRESERVES FRESHNESS).

CONTAINS WHEAT AND EGG INGREDIENTS.
Allergy Information: Made on equipment that makes products containing peanuts and tree nuts.

FRITO-LAY, INC.
PLANO, TX 75024-4099
© 2008 FRITO-LAY
NORTH AMERICA, INC.
```",gpt-4-vision-preview,I took a picture of the back of the product. Can you extract text from the image and return it in the OCR model's text label format? Your response should only contain the extracted text label.,76
./JPEG_Dataset/77.jpeg,"```
Ingredients: Potatoes, Vegetable oil (Canola, Corn, Soybean and/or Sunflower Oil), Maltodextrin (Made from Corn), Salt, Whey, Cheddar Cheese (Milk, Cheese Cultures, Salt, Enzymes), Onion Powder, Monosodium Glutamate, Natural and Artificial Flavors, Buttermilk, Sour Cream (Cream, Cultured Skim Milk, Culture, Salt, Lactic Acid) (Cream, Salt), Sodium Caseinate, Cayenne Pepper Sauce (Cayenne Peppers, Vinegar, Salt, Garlic Powder), Artificial Color (Yellow 6, Yellow 5), Milk, Blue Cheese (Milk, Cheese Cultures, Salt, Enzymes), Lactic Acid, Garlic Powder, Skim Milk, Butter (Cream, Salt), Acetic Acid, Disodium Inosinate, and Disodium Guanylate. Contains Milk Ingredients.

FRITO-LAY, INC.
PLANO, TX 75024-4099
©2015 FRITO-LAY NORTH AMERICA, INC.
```",gpt-4-vision-preview,I took a picture of the back of the product. Can you extract text from the image and return it in the OCR model's text label format? Your response should only contain the extracted text label.,77
./JPEG_Dataset/78.jpeg,"```plaintext
Nutrition Facts
about 4 servings per container
Serving size 1/3 cup (28g)
Amount per serving
Calories 130
% Daily Value*
Total Fat 4.5g 6%
Saturated Fat 0.5g 3%
Trans Fat 0g
Cholesterol 0mg 0%
Sodium 180mg 8%
Total Carbohydrate 20g 7%
Dietary Fiber 1g 4%
Total Sugars 0g
Includes 0g Added Sugars 0%
Protein 2g
Vitamin D 0mcg 0%
Calcium 0mg 0%
Iron 0.4mg 2%
Potassium 0mg 0%
* The % Daily Value (DV) tells you how much a nutrient in
a serving of food contributes to a daily diet. 2,000 calories
a day is used for general nutrition advice.

INGREDIENTS: CORN, SEASONING (MALTODEXTRIN, SALT,
CHILI POWDER [CHILI PEPPERS, SPICES, SALT, GARLIC
POWDER], LIME JUICE POWDER [MALTODEXTRIN, LIME
JUICE SOLIDS, LIME OIL], MONOSODIUM GLUTAMATE,
NATURAL FLAVORS, SPICES, SMOKED PAPRIKA POWDER,
GARLIC POWDER, CITRIC ACID, NATURAL SMOKE FLAVOR,
DISODIUM INOSINATE & DISODIUM GUANYLATE, LACTIC
ACID, TURMERIC EXTRACT [COLOR]), CORN OIL.

DISTRIBUTED BY:
HORMEL FOODS SALES, LLC
1 HORMEL PLACE
AUSTIN, MN 55912

visit our website at
www.hormelfoods.com
```
",gpt-4-vision-preview,I took a picture of the back of the product. Can you extract text from the image and return it in the OCR model's text label format? Your response should only contain the extracted text label.,78
./JPEG_Dataset/79.jpeg,"```plaintext
INGREDIENTS: UNBLEACHED ENRICHED FLOUR (WHEAT FLOUR, NIACIN, REDUCED IRON, THIAMINE MONONITRATE (VITAMIN B1), RIBOFLAVIN (VITAMIN B2), FOLIC ACID), ROASTED PEANUTS, SOYBEAN AND/OR CANOLA OIL, SUGAR, DEXTROSE, WHEAT STARCH, PALM OIL, SALT, HIGH FRUCTOSE CORN SYRUP, LEAVENING (CALCIUM PHOSPHATE, BAKING SODA), SOY LECITHIN, CORNSTARCH.

CONTAINS: WHEAT, PEANUT, SOY.
MAY CONTAIN: MILK.

DISTRIBUTED BY: MONDELEZ GLOBAL LLC, EAST HANOVER, NJ 07936 USA
```",gpt-4-vision-preview,I took a picture of the back of the product. Can you extract text from the image and return it in the OCR model's text label format? Your response should only contain the extracted text label.,79
./JPEG_Dataset/80.jpeg,"```
INGREDIENTS: ROASTED SALTED PEANUTS (PEANUTS, VEGETABLE OIL [CANOLA AND/OR PEANUT OIL], SALT), RAISINS, CHOCOLATEY BUTTONS (SUGAR, HYDROGENATED VEGETABLE OIL [PALM KERNEL, COCONUT, PALM], COCOA [MAY BE PROCESSED WITH ALKALI], DEXTROSE, WHEY, RICE FLOUR, SOY LECITHIN [EMULSIFIER], TITANIUM DIOXIDE [COLOR], ARTIFICIAL FLAVORS, GUM ARABIC), GUM, SOY LECITHIN [EMULSIFIER], TITANIUM DIOXIDE [COLOR], ARTIFICIAL FLAVORS, RED 40 LAKE, BLUE 1 LAKE, BLUE 2 LAKE), CARNAUBA WAX), ROASTED ALMONDS (ALMONDS, CANOLA OIL).
CONTAINS: PEANUTS, ALMONDS, MILK, SOY.

PRODUCED BY: CENTURY SNACKS' COMMERCE, CA 90040 © 2022 CENTURY SNACKS
PACKED ON SHARED EQUIPMENT WITH PEANUTS, OTHER TREE NUTS, WHEAT, SOY, MILK, SESAME.
CAUTION: MANUFACTURED PRODUCTS MAY CONTAIN PIT, SHELL, STEM OR OTHER FRAGMENTS. 
WARNING: CHOKING HAZARDS - SMALL FOOD. NOT SUITABLE FOR CHILDREN UNDER 3 YEARS OF AGE.
```",gpt-4-vision-preview,I took a picture of the back of the product. Can you extract text from the image and return it in the OCR model's text label format? Your response should only contain the extracted text label.,80
./JPEG_Dataset/81.jpeg,"```plaintext
Serving Size 1 Package
Amount Per Serving
Calories 160
% Daily Value*
Total Fat 5g 7%
Saturated Fat 3g 15%
Trans Fat 0g
Cholesterol 0mg 0%
Sodium 300mg 13%
Total Carbohydrate 19g 7%
Dietary Fiber 0g 0%
Total Sugars 4g
Includes 0g Added Sugars 0%
Protein 2g
Vitamin D 0mcg 0%
Calcium 30mg 2%
Iron 0.6mg 2%
Potassium 130mg 2%
The % Daily Value (DV) tells you how much
a nutrient in a serving of food contributes to a daily diet.
2,000 calories a day is used for general nutrition advice.
INGREDIENTS: MATS: WHEAT FLOUR, PALM OIL, DAIRY PRODUCT SOLIDS, MALTODEXTRIN, CHEESE BLEND (BAKER'S CHEESE, PARMESAN AND SALH MOZZARELLA CONTAINS 2% OR
LESS OF: ANTICAKING BLEND (CORN STARCH, DICALCIUM PHOSPHATE), SALT, YEAST, WHEY, BAKING SODA, SODIUM ACID PYROPHOSPHATE, DEANING & CHEESE CULTURES, SALT,
SKIM MILK, HYDROLYSED SOY (GLUTEN), NATURAL FLAVOR, COLORS (YELLOW 5 LAKE, YELLOW 6 LAKE, BLUE 1 LAKE), CITRIC ACID, LACTIC ACID, SODIUM CASEINATE, YEAST EXTRACT,
DISODIUM INOSINATE, DISODIUM GUANYLATE, WHEAT, SOY
PARTIALLY PRODUCED WITH GENETIC ENGINEERING.
DISTRIBUTED BY MARS WRIGLEY CONFECTIONERY US, LLC
HACKETTSTOWN, NJ 07840-1503 USA
```",gpt-4-vision-preview,I took a picture of the back of the product. Can you extract text from the image and return it in the OCR model's text label format? Your response should only contain the extracted text label.,81
./JPEG_Dataset/82.jpeg,"```
Serving size 1 oz (28g/ About 21 pieces)
Servings per container about 9
Amount per serving
Calories 150
% Daily Value*
Total Fat 10g 13%
Saturated Fat 1.5g 8%
Trans Fat 0g
Cholesterol 0mg 0%
Sodium 150mg 6%
Total Carbohydrate 16g 6%
Dietary Fiber less than 1g 3%
Total Sugars less than 1g
Protein 2g
Vitamin D 0mcg 0%
Calcium 10mg 0%
Iron 0.6mg 2%
Potassium 130mg 2%
*The % Daily Value (DV) tells you how much a nutrient in a
serving of food contributes to a daily diet. 2,000 calories a day is used for general nutrition advice.
INGREDIENTS: CORN MEAL, VEGETABLE OIL (CORN, CANOLA, AND/OR SUNFLOWER OIL), MALTODEXTRIN (MADE FROM CORN), AND LESS THAN 2% OF THE FOLLOWING: SALT, SUGAR, MONOSODIUM GLUTAMATE, FRUCTOSE, SODIUM DIACETATE, SOY SAUCE (WHEAT, SOYBEANS, SALT), ONION POWDER, BROWN SUGAR, BUTTERMILK, ROMANO CHEESE (PART-SKIM COW'S MILK, CHEESE CULTURES, SALT, ENZYMES), CHEDDAR CHEESE (MILK, CHEESE CULTURES, SALT, ENZYMES), WHEY, WHEY PROTEIN CONCENTRATE, GARLIC POWDER, NATURAL AND ARTIFICIAL FLAVOR, DEXTROSE, TOMATO POWDER, LACTOSE, SPICES, COCOA POWDER, NATURAL FLAVORS, YEAST, EXTRACT, COLORS (RED 40 LAKE, YELLOW 6 LAKE, YELLOW 5 LAKE), LACTIC ACID, CITRIC ACID, SUGAR, CHEESE CULTURES, ENZYMES), WHEY, MALTODEXTRIN, TOMATO POWDER, DEXTROSE, PHOSPHORIC ACID, CORN SYRUP SOLIDS, LIME JUICE, MODIFIED CORN STARCH, LACTIC ACID, ARTIFICIAL COLOR (RED 40 LAKE, YELLOW 6 LAKE, YELLOW 5 LAKE), SPICE, ADIPIC
```
Some text is obscured or cut off in the image, so the above response includes only the text that is clearly visible and legible.",gpt-4-vision-preview,I took a picture of the back of the product. Can you extract text from the image and return it in the OCR model's text label format? Your response should only contain the extracted text label.,82
